"Server","Time Stamp","Usage (%)"
"SRV005106","2019/11/30 1:30:00 PM","31,42"
"SRV005106","2019/11/30 2:00:00 PM","46,78"
"SRV005106","2019/11/30 2:30:00 PM","53,67"
"SRV005106","2019/11/30 3:00:00 PM","56,53"
"SRV005106","2019/11/30 3:30:00 PM","44,92"
"SRV005106","2019/11/30 4:00:00 PM","30,05"
"SRV005106","2019/11/30 4:30:00 PM","27,34"
"SRV005106","2019/11/30 5:00:00 PM","31,15"
"SRV005106","2019/11/30 5:30:00 PM","27,04"
"SRV005106","2019/11/30 6:00:00 PM","30,83"
"SRV005106","2019/11/30 6:30:00 PM","27,11"
"SRV005106","2019/11/30 7:00:00 PM","27,59"
"SRV005106","2019/11/30 7:30:00 PM","25,59"
"SRV005106","2019/11/30 8:00:00 PM","32,34"
"SRV005106","2019/11/30 8:30:00 PM","29,13"
"SRV005106","2019/11/30 9:00:00 PM","35"
"SRV005106","2019/11/30 9:30:00 PM","29,62"
"SRV005106","2019/11/30 10:00:00 PM","42,58"
"SRV005106","2019/11/30 10:30:00 PM","49,03"
"SRV005106","2019/11/30 11:00:00 PM","45,82"
"SRV005106","2019/11/30 11:30:00 PM","25,61"
"SRV005106","2019/12/01 12:00:00 AM","28,33"
"SRV005106","2019/12/01 12:30:00 AM","27,98"
"SRV005106","2019/12/01 1:00:00 AM","10,34"
"SRV005106","2019/12/01 1:30:00 AM","9,09"
"SRV005106","2019/12/01 2:00:00 AM","9,47"
"SRV005106","2019/12/01 2:30:00 AM","7,67"
"SRV005106","2019/12/01 3:00:00 AM","11,57"
"SRV005106","2019/12/01 3:30:00 AM","11,34"
"SRV005106","2019/12/01 4:00:00 AM","10,73"
"SRV005106","2019/12/01 4:30:00 AM","9,8"
"SRV005106","2019/12/01 5:00:00 AM","9,19"
"SRV005106","2019/12/01 5:30:00 AM","8,17"
"SRV005106","2019/12/01 6:00:00 AM","9,09"
"SRV005106","2019/12/01 6:30:00 AM","8,73"
"SRV005106","2019/12/01 7:00:00 AM","8,07"
"SRV005106","2019/12/01 7:30:00 AM","8,62"
"SRV005106","2019/12/01 8:00:00 AM","18,8"
"SRV005106","2019/12/01 8:30:00 AM","23,58"
"SRV005106","2019/12/01 9:00:00 AM","24,6"
"SRV005106","2019/12/01 9:30:00 AM","16,88"
"SRV005106","2019/12/01 10:00:00 AM","18,45"
"SRV005106","2019/12/01 10:30:00 AM","15,44"
"SRV005106","2019/12/01 11:00:00 AM","14,98"
"SRV005106","2019/12/01 11:30:00 AM","16,64"
"SRV005106","2019/12/01 12:00:00 PM","13,69"
"SRV005106","2019/12/01 12:30:00 PM","14,33"
"SRV005106","2019/12/01 1:00:00 PM","21,09"
"SRV005106","2019/12/01 1:30:00 PM","13,13"
"SRV005106","2019/12/01 2:00:00 PM","18,76"
"SRV005106","2019/12/01 2:30:00 PM","25,67"
"SRV005106","2019/12/01 3:00:00 PM","28,75"
"SRV005106","2019/12/01 3:30:00 PM","24,58"
"SRV005106","2019/12/01 4:00:00 PM","25,55"
"SRV005106","2019/12/01 4:30:00 PM","22,82"
"SRV005106","2019/12/01 5:00:00 PM","21,77"
"SRV005106","2019/12/01 5:30:00 PM","20,14"
"SRV005106","2019/12/01 6:00:00 PM","20"
"SRV005106","2019/12/01 6:30:00 PM","14,65"
"SRV005106","2019/12/01 7:00:00 PM","16,35"
"SRV005106","2019/12/01 7:30:00 PM","21,08"
"SRV005106","2019/12/01 8:00:00 PM","22,43"
"SRV005106","2019/12/01 8:30:00 PM","25,99"
"SRV005106","2019/12/01 9:00:00 PM","37"
"SRV005106","2019/12/01 9:30:00 PM","18,58"
"SRV005106","2019/12/01 10:00:00 PM","18,59"
"SRV005106","2019/12/01 10:30:00 PM","21,15"
"SRV005106","2019/12/01 11:00:00 PM","14,87"
"SRV005106","2019/12/01 11:30:00 PM","14,9"
"SRV005106","2019/12/02 12:00:00 AM","27,86"
"SRV005106","2019/12/02 12:30:00 AM","14,31"
"SRV005106","2019/12/02 1:00:00 AM","14,24"
"SRV005106","2019/12/02 1:30:00 AM","18,52"
"SRV005106","2019/12/02 2:00:00 AM","17,5"
"SRV005106","2019/12/02 2:30:00 AM","13,29"
"SRV005106","2019/12/02 3:00:00 AM","16,01"
"SRV005106","2019/12/02 3:30:00 AM","24,16"
"SRV005106","2019/12/02 4:00:00 AM","14,42"
"SRV005106","2019/12/02 4:30:00 AM","12,83"
"SRV005106","2019/12/02 5:00:00 AM","13,85"
"SRV005106","2019/12/02 5:30:00 AM","21,81"
"SRV005106","2019/12/02 6:00:00 AM","15,77"
"SRV005106","2019/12/02 6:30:00 AM","13,83"
"SRV005106","2019/12/02 7:00:00 AM","12,26"
"SRV005106","2019/12/02 7:30:00 AM","12,02"
"SRV005106","2019/12/02 8:00:00 AM","15,39"
"SRV005106","2019/12/02 8:30:00 AM","18,6"
"SRV005106","2019/12/02 9:00:00 AM","22,81"
"SRV005106","2019/12/02 9:30:00 AM","26,78"
"SRV005106","2019/12/02 10:00:00 AM","24,17"
"SRV005106","2019/12/02 10:30:00 AM","35,23"
"SRV005106","2019/12/02 11:00:00 AM","24,45"
"SRV005106","2019/12/02 11:30:00 AM","21,81"
"SRV005106","2019/12/02 12:00:00 PM","16,59"
"SRV005106","2019/12/02 12:30:00 PM","20,9"
"SRV005106","2019/12/02 1:00:00 PM","13,28"
"SRV005106","2019/12/02 1:30:00 PM","16,84"
"SRV005106","2019/12/02 2:00:00 PM","25,04"
"SRV005106","2019/12/02 2:30:00 PM","20,61"
"SRV005106","2019/12/02 3:00:00 PM","19,72"
"SRV005106","2019/12/02 3:30:00 PM","18,71"
"SRV005106","2019/12/02 4:00:00 PM","16,68"
"SRV005106","2019/12/02 4:30:00 PM","10,99"
"SRV005106","2019/12/02 5:00:00 PM","10,88"
"SRV005106","2019/12/02 5:30:00 PM","9,25"
"SRV005106","2019/12/02 6:00:00 PM","12,91"
"SRV005106","2019/12/02 6:30:00 PM","16,75"
"SRV005106","2019/12/02 7:00:00 PM","8,62"
"SRV005106","2019/12/02 7:30:00 PM","7,78"
"SRV005106","2019/12/02 8:00:00 PM","36,07"
"SRV005106","2019/12/02 8:30:00 PM","48,03"
"SRV005106","2019/12/02 9:00:00 PM","38,95"
"SRV005106","2019/12/02 9:30:00 PM","28"
"SRV005106","2019/12/02 10:00:00 PM","22,89"
"SRV005106","2019/12/02 10:30:00 PM","19,92"
"SRV005106","2019/12/02 11:00:00 PM","22,9"
"SRV005106","2019/12/02 11:30:00 PM","24,84"
"SRV005106","2019/12/03 12:00:00 AM","27,32"
"SRV005106","2019/12/03 12:30:00 AM","20,38"
"SRV005106","2019/12/03 1:00:00 AM","11,75"
"SRV005106","2019/12/03 1:30:00 AM","10,4"
"SRV005106","2019/12/03 2:00:00 AM","9,88"
"SRV005106","2019/12/03 2:30:00 AM","10,74"
"SRV005106","2019/12/03 3:00:00 AM","12,95"
"SRV005106","2019/12/03 3:30:00 AM","12,22"
"SRV005106","2019/12/03 4:00:00 AM","13,15"
"SRV005106","2019/12/03 4:30:00 AM","10,64"
"SRV005106","2019/12/03 5:00:00 AM","12,82"
"SRV005106","2019/12/03 5:30:00 AM","10,4"
"SRV005106","2019/12/03 6:00:00 AM","11,29"
"SRV005106","2019/12/03 6:30:00 AM","12,26"
"SRV005106","2019/12/03 7:00:00 AM","10,94"
"SRV005106","2019/12/03 7:30:00 AM","9,6"
"SRV005106","2019/12/03 8:00:00 AM","13,38"
"SRV005106","2019/12/03 8:30:00 AM","15,69"
"SRV005106","2019/12/03 9:00:00 AM","14,48"
"SRV005106","2019/12/03 9:30:00 AM","25,27"
"SRV005106","2019/12/03 10:00:00 AM","19,14"
"SRV005106","2019/12/03 10:30:00 AM","24,68"
