"Server","Time Stamp","Usage (%)"
"SRV005107","2019/12/01 4:30:00 AM","1,78"
"SRV005107","2019/12/01 5:00:00 AM","3,49"
"SRV005107","2019/12/01 5:30:00 AM","3,19"
"SRV005107","2019/12/01 6:00:00 AM","3,07"
"SRV005107","2019/12/01 6:30:00 AM","3,27"
"SRV005107","2019/12/01 7:00:00 AM","3,18"
"SRV005107","2019/12/01 7:30:00 AM","2,54"
"SRV005107","2019/12/01 8:00:00 AM","3,52"
"SRV005107","2019/12/01 8:30:00 AM","4,04"
"SRV005107","2019/12/01 9:00:00 AM","3,42"
"SRV005107","2019/12/01 9:30:00 AM","2,79"
"SRV005107","2019/12/01 10:00:00 AM","3,78"
"SRV005107","2019/12/01 10:30:00 AM","3,33"
"SRV005107","2019/12/01 11:00:00 AM","2,21"
"SRV005107","2019/12/01 11:30:00 AM","3,66"
"SRV005107","2019/12/01 12:00:00 PM","2,94"
"SRV005107","2019/12/01 12:30:00 PM","3,32"
"SRV005107","2019/12/01 1:00:00 PM","3,87"
"SRV005107","2019/12/01 1:30:00 PM","3,02"
"SRV005107","2019/12/01 2:00:00 PM","4,85"
"SRV005107","2019/12/01 2:30:00 PM","5,5"
"SRV005107","2019/12/01 3:00:00 PM","5,72"
"SRV005107","2019/12/01 3:30:00 PM","5,02"
"SRV005107","2019/12/01 4:00:00 PM","4,64"
"SRV005107","2019/12/01 4:30:00 PM","5,28"
"SRV005107","2019/12/01 5:00:00 PM","4,18"
"SRV005107","2019/12/01 5:30:00 PM","3,32"
"SRV005107","2019/12/01 6:00:00 PM","2,69"
"SRV005107","2019/12/01 6:30:00 PM","2,78"
"SRV005107","2019/12/01 7:00:00 PM","2,98"
"SRV005107","2019/12/01 7:30:00 PM","3,21"
"SRV005107","2019/12/01 8:00:00 PM","4,34"
"SRV005107","2019/12/01 8:30:00 PM","2,69"
"SRV005107","2019/12/01 9:00:00 PM","3,71"
"SRV005107","2019/12/01 9:30:00 PM","3,28"
"SRV005107","2019/12/01 10:00:00 PM","3,07"
"SRV005107","2019/12/01 10:30:00 PM","3,16"
"SRV005107","2019/12/01 11:00:00 PM","2,78"
"SRV005107","2019/12/01 11:30:00 PM","2,49"
"SRV005107","2019/12/02 12:00:00 AM","2,93"
"SRV005107","2019/12/02 12:30:00 AM","3,06"
"SRV005107","2019/12/02 1:00:00 AM","3,15"
"SRV005107","2019/12/02 1:30:00 AM","2,56"
"SRV005107","2019/12/02 2:00:00 AM","2,79"
"SRV005107","2019/12/02 2:30:00 AM","2,68"
"SRV005107","2019/12/02 3:00:00 AM","3,43"
"SRV005107","2019/12/02 3:30:00 AM","2,7"
"SRV005107","2019/12/02 4:00:00 AM","3,27"
"SRV005107","2019/12/02 4:30:00 AM","3,66"
"SRV005107","2019/12/02 5:00:00 AM","3,07"
"SRV005107","2019/12/02 5:30:00 AM","2,83"
"SRV005107","2019/12/02 6:00:00 AM","3,53"
"SRV005107","2019/12/02 6:30:00 AM","2,89"
"SRV005107","2019/12/02 7:00:00 AM","3,41"
"SRV005107","2019/12/02 7:30:00 AM","2,86"
"SRV005107","2019/12/02 8:00:00 AM","3,34"
"SRV005107","2019/12/02 8:30:00 AM","3,46"
"SRV005107","2019/12/02 9:00:00 AM","3,3"
"SRV005107","2019/12/02 9:30:00 AM","3,24"
"SRV005107","2019/12/02 10:00:00 AM","3,47"
"SRV005107","2019/12/02 10:30:00 AM","2"
"SRV005107","2019/12/02 11:00:00 AM","3,66"
"SRV005107","2019/12/02 11:30:00 AM","1,71"
"SRV005107","2019/12/02 12:00:00 PM","1,99"
"SRV005107","2019/12/02 12:30:00 PM","1,39"
"SRV005107","2019/12/02 1:00:00 PM","2,06"
"SRV005107","2019/12/02 1:30:00 PM","2,13"
"SRV005107","2019/12/02 2:00:00 PM","1,76"
"SRV005107","2019/12/02 2:30:00 PM","1,98"
"SRV005107","2019/12/02 3:00:00 PM","1,85"
"SRV005107","2019/12/02 3:30:00 PM","2,42"
"SRV005107","2019/12/02 4:00:00 PM","2,06"
"SRV005107","2019/12/02 4:30:00 PM","1,92"
"SRV005107","2019/12/02 5:00:00 PM","1,63"
"SRV005107","2019/12/02 5:30:00 PM","1,93"
"SRV005107","2019/12/02 6:00:00 PM","2,5"
"SRV005107","2019/12/02 6:30:00 PM","1,96"
"SRV005107","2019/12/02 7:00:00 PM","1,71"
"SRV005107","2019/12/02 7:30:00 PM","1,83"
"SRV005107","2019/12/02 8:00:00 PM","3,69"
"SRV005107","2019/12/02 8:30:00 PM","3,45"
"SRV005107","2019/12/02 9:00:00 PM","2,82"
"SRV005107","2019/12/02 9:30:00 PM","3,32"
"SRV005107","2019/12/02 10:00:00 PM","1,61"
"SRV005107","2019/12/02 10:30:00 PM","2,44"
"SRV005107","2019/12/02 11:00:00 PM","2,9"
"SRV005107","2019/12/02 11:30:00 PM","2,43"
"SRV005107","2019/12/03 12:00:00 AM","3,18"
"SRV005107","2019/12/03 12:30:00 AM","2,56"
"SRV005107","2019/12/03 1:00:00 AM","1,59"
"SRV005107","2019/12/03 1:30:00 AM","1,72"
"SRV005107","2019/12/03 2:00:00 AM","2,31"
"SRV005107","2019/12/03 2:30:00 AM","2,11"
"SRV005107","2019/12/03 3:00:00 AM","2,14"
"SRV005107","2019/12/03 3:30:00 AM","1,59"
"SRV005107","2019/12/03 4:00:00 AM","2,47"
"SRV005107","2019/12/03 4:30:00 AM","1,59"
"SRV005107","2019/12/03 5:00:00 AM","2,39"
"SRV005107","2019/12/03 5:30:00 AM","2,31"
"SRV005107","2019/12/03 6:00:00 AM","1,92"
"SRV005107","2019/12/03 6:30:00 AM","1,88"
"SRV005107","2019/12/03 7:00:00 AM","1,99"
"SRV005107","2019/12/03 7:30:00 AM","1,6"
"SRV005107","2019/12/03 8:00:00 AM","1,91"
"SRV005107","2019/12/03 8:30:00 AM","2,06"
"SRV005107","2019/12/03 9:00:00 AM","2,37"
"SRV005107","2019/12/03 9:30:00 AM","1,63"
"SRV005107","2019/12/03 10:00:00 AM","2,54"
"SRV005107","2019/12/03 10:30:00 AM","1,89"
