"Server","Time Stamp","Usage (%)"
"SRV005106","2019/11/30 3:30:00 PM","27,63"
"SRV005106","2019/11/30 4:00:00 PM","12,61"
"SRV005106","2019/11/30 4:30:00 PM","12,04"
"SRV005106","2019/11/30 5:00:00 PM","12,16"
"SRV005106","2019/11/30 5:30:00 PM","12,61"
"SRV005106","2019/11/30 6:00:00 PM","11,14"
"SRV005106","2019/11/30 6:30:00 PM","12,64"
"SRV005106","2019/11/30 7:00:00 PM","11,92"
"SRV005106","2019/11/30 7:30:00 PM","11,77"
"SRV005106","2019/11/30 8:00:00 PM","13,78"
"SRV005106","2019/11/30 8:30:00 PM","10,7"
"SRV005106","2019/11/30 9:00:00 PM","10,85"
"SRV005106","2019/11/30 9:30:00 PM","12,18"
"SRV005106","2019/11/30 10:00:00 PM","21,54"
"SRV005106","2019/11/30 10:30:00 PM","27,76"
"SRV005106","2019/11/30 11:00:00 PM","21,25"
"SRV005106","2019/11/30 11:30:00 PM","7,44"
"SRV005106","2019/12/01 12:00:00 AM","4,73"
"SRV005106","2019/12/01 12:30:00 AM","4,37"
"SRV005106","2019/12/01 1:00:00 AM","3,53"
"SRV005106","2019/12/01 1:30:00 AM","2,92"
"SRV005106","2019/12/01 2:00:00 AM","4,29"
"SRV005106","2019/12/01 2:30:00 AM","3,44"
"SRV005106","2019/12/01 3:00:00 AM","5,1"
"SRV005106","2019/12/01 3:30:00 AM","5,09"
"SRV005106","2019/12/01 4:00:00 AM","5,32"
"SRV005106","2019/12/01 4:30:00 AM","3,94"
"SRV005106","2019/12/01 5:00:00 AM","4,04"
"SRV005106","2019/12/01 5:30:00 AM","3,01"
"SRV005106","2019/12/01 6:00:00 AM","3,36"
"SRV005106","2019/12/01 6:30:00 AM","2,5"
"SRV005106","2019/12/01 7:00:00 AM","4,05"
"SRV005106","2019/12/01 7:30:00 AM","3,49"
"SRV005106","2019/12/01 8:00:00 AM","11,46"
"SRV005106","2019/12/01 8:30:00 AM","13,19"
"SRV005106","2019/12/01 9:00:00 AM","13,62"
"SRV005106","2019/12/01 9:30:00 AM","12,42"
"SRV005106","2019/12/01 10:00:00 AM","11,77"
"SRV005106","2019/12/01 10:30:00 AM","11,75"
"SRV005106","2019/12/01 11:00:00 AM","11,64"
"SRV005106","2019/12/01 11:30:00 AM","11,37"
"SRV005106","2019/12/01 12:00:00 PM","11,64"
"SRV005106","2019/12/01 12:30:00 PM","9,89"
"SRV005106","2019/12/01 1:00:00 PM","12,78"
"SRV005106","2019/12/01 1:30:00 PM","13,03"
"SRV005106","2019/12/01 2:00:00 PM","11,02"
"SRV005106","2019/12/01 2:30:00 PM","13,64"
"SRV005106","2019/12/01 3:00:00 PM","14,06"
"SRV005106","2019/12/01 3:30:00 PM","12,85"
"SRV005106","2019/12/01 4:00:00 PM","15,18"
"SRV005106","2019/12/01 4:30:00 PM","13,2"
"SRV005106","2019/12/01 5:00:00 PM","12,84"
"SRV005106","2019/12/01 5:30:00 PM","16,11"
"SRV005106","2019/12/01 6:00:00 PM","17,44"
"SRV005106","2019/12/01 6:30:00 PM","11,52"
"SRV005106","2019/12/01 7:00:00 PM","18,37"
"SRV005106","2019/12/01 7:30:00 PM","14,09"
"SRV005106","2019/12/01 8:00:00 PM","14,61"
"SRV005106","2019/12/01 8:30:00 PM","14,73"
"SRV005106","2019/12/01 9:00:00 PM","17,87"
"SRV005106","2019/12/01 9:30:00 PM","16,54"
"SRV005106","2019/12/01 10:00:00 PM","18,64"
"SRV005106","2019/12/01 10:30:00 PM","18,38"
"SRV005106","2019/12/01 11:00:00 PM","12,66"
"SRV005106","2019/12/01 11:30:00 PM","14,12"
"SRV005106","2019/12/02 12:00:00 AM","17,43"
"SRV005106","2019/12/02 12:30:00 AM","12,42"
"SRV005106","2019/12/02 1:00:00 AM","11,6"
"SRV005106","2019/12/02 1:30:00 AM","11,67"
"SRV005106","2019/12/02 2:00:00 AM","11,45"
"SRV005106","2019/12/02 2:30:00 AM","10,66"
"SRV005106","2019/12/02 3:00:00 AM","12,64"
"SRV005106","2019/12/02 3:30:00 AM","13,1"
"SRV005106","2019/12/02 4:00:00 AM","11,9"
"SRV005106","2019/12/02 4:30:00 AM","10,59"
"SRV005106","2019/12/02 5:00:00 AM","12,77"
"SRV005106","2019/12/02 5:30:00 AM","13,12"
"SRV005106","2019/12/02 6:00:00 AM","12,11"
"SRV005106","2019/12/02 6:30:00 AM","11,89"
"SRV005106","2019/12/02 7:00:00 AM","11,91"
"SRV005106","2019/12/02 7:30:00 AM","11,47"
"SRV005106","2019/12/02 8:00:00 AM","13,98"
"SRV005106","2019/12/02 8:30:00 AM","17,13"
"SRV005106","2019/12/02 9:00:00 AM","14,81"
"SRV005106","2019/12/02 9:30:00 AM","15,85"
"SRV005106","2019/12/02 10:00:00 AM","16,7"
"SRV005106","2019/12/02 10:30:00 AM","17,22"
"SRV005106","2019/12/02 11:00:00 AM","16,35"
"SRV005106","2019/12/02 11:30:00 AM","16,68"
"SRV005106","2019/12/02 12:00:00 PM","13,6"
"SRV005106","2019/12/02 12:30:00 PM","15,56"
"SRV005106","2019/12/02 1:00:00 PM","12,04"
"SRV005106","2019/12/02 1:30:00 PM","12,21"
"SRV005106","2019/12/02 2:00:00 PM","15,01"
"SRV005106","2019/12/02 2:30:00 PM","12,6"
"SRV005106","2019/12/02 3:00:00 PM","13,16"
"SRV005106","2019/12/02 3:30:00 PM","15,6"
"SRV005106","2019/12/02 4:00:00 PM","14,44"
"SRV005106","2019/12/02 4:30:00 PM","11,53"
"SRV005106","2019/12/02 5:00:00 PM","11,01"
"SRV005106","2019/12/02 5:30:00 PM","9,7"
"SRV005106","2019/12/02 6:00:00 PM","10,84"
"SRV005106","2019/12/02 6:30:00 PM","11,99"
"SRV005106","2019/12/02 7:00:00 PM","10,62"
"SRV005106","2019/12/02 7:30:00 PM","9,95"
"SRV005106","2019/12/02 8:00:00 PM","18,69"
"SRV005106","2019/12/02 8:30:00 PM","18,45"
"SRV005106","2019/12/02 9:00:00 PM","15,85"
"SRV005106","2019/12/02 9:30:00 PM","16,35"
"SRV005106","2019/12/02 10:00:00 PM","12,54"
"SRV005106","2019/12/02 10:30:00 PM","14,7"
"SRV005106","2019/12/02 11:00:00 PM","12,03"
"SRV005106","2019/12/02 11:30:00 PM","11,35"
"SRV005106","2019/12/03 12:00:00 AM","11,14"
"SRV005106","2019/12/03 12:30:00 AM","11,66"
"SRV005106","2019/12/03 1:00:00 AM","11,17"
"SRV005106","2019/12/03 1:30:00 AM","9,31"
"SRV005106","2019/12/03 2:00:00 AM","11,31"
"SRV005106","2019/12/03 2:30:00 AM","9,9"
"SRV005106","2019/12/03 3:00:00 AM","11,51"
"SRV005106","2019/12/03 3:30:00 AM","10,61"
"SRV005106","2019/12/03 4:00:00 AM","11,3"
"SRV005106","2019/12/03 4:30:00 AM","10,05"
"SRV005106","2019/12/03 5:00:00 AM","12,89"
"SRV005106","2019/12/03 5:30:00 AM","10,04"
"SRV005106","2019/12/03 6:00:00 AM","11,62"
"SRV005106","2019/12/03 6:30:00 AM","11,69"
"SRV005106","2019/12/03 7:00:00 AM","10,83"
"SRV005106","2019/12/03 7:30:00 AM","10,83"
"SRV005106","2019/12/03 8:00:00 AM","11,79"
"SRV005106","2019/12/03 8:30:00 AM","14,97"
"SRV005106","2019/12/03 9:00:00 AM","14,84"
"SRV005106","2019/12/03 9:30:00 AM","17,45"
"SRV005106","2019/12/03 10:00:00 AM","18,22"
"SRV005106","2019/12/03 10:30:00 AM","16,12"
