"Server","Time Stamp","Usage (%)"
"SRV005120","2019/11/30 1:00:00 PM","10,37"
"SRV005120","2019/11/30 1:30:00 PM","9,41"
"SRV005120","2019/11/30 2:00:00 PM","11,65"
"SRV005120","2019/11/30 2:30:00 PM","8,28"
"SRV005120","2019/11/30 3:00:00 PM","9,05"
"SRV005120","2019/11/30 3:30:00 PM","9,62"
"SRV005120","2019/11/30 4:00:00 PM","9,74"
"SRV005120","2019/11/30 4:30:00 PM","8,54"
"SRV005120","2019/11/30 5:00:00 PM","9,87"
"SRV005120","2019/11/30 5:30:00 PM","8,96"
"SRV005120","2019/11/30 6:00:00 PM","10"
"SRV005120","2019/11/30 6:30:00 PM","8,72"
"SRV005120","2019/11/30 7:00:00 PM","7,76"
"SRV005120","2019/11/30 7:30:00 PM","8,41"
"SRV005120","2019/11/30 8:00:00 PM","8,55"
"SRV005120","2019/11/30 8:30:00 PM","7,54"
"SRV005120","2019/11/30 9:00:00 PM","7,71"
"SRV005120","2019/11/30 9:30:00 PM","7,45"
"SRV005120","2019/11/30 10:00:00 PM","7,52"
"SRV005120","2019/11/30 10:30:00 PM","7,27"
"SRV005120","2019/11/30 11:00:00 PM","7,28"
"SRV005120","2019/11/30 11:30:00 PM","7,69"
"SRV005120","2019/12/01 12:00:00 AM","7,98"
"SRV005120","2019/12/01 12:30:00 AM","9,5"
"SRV005120","2019/12/01 1:00:00 AM","14,58"
"SRV005120","2019/12/01 1:30:00 AM","4,72"
"SRV005120","2019/12/01 2:00:00 AM","5,13"
"SRV005120","2019/12/01 2:30:00 AM","4,99"
"SRV005120","2019/12/01 3:00:00 AM","4,93"
"SRV005120","2019/12/01 3:30:00 AM","4,9"
"SRV005120","2019/12/01 4:00:00 AM","4,42"
"SRV005120","2019/12/01 4:30:00 AM","5,04"
"SRV005120","2019/12/01 5:00:00 AM","4,98"
"SRV005120","2019/12/01 5:30:00 AM","5,31"
"SRV005120","2019/12/01 6:00:00 AM","5,92"
"SRV005120","2019/12/01 6:30:00 AM","5,62"
"SRV005120","2019/12/01 7:00:00 AM","4,41"
"SRV005120","2019/12/01 7:30:00 AM","4,91"
"SRV005120","2019/12/01 8:00:00 AM","5,18"
"SRV005120","2019/12/01 8:30:00 AM","3,69"
"SRV005120","2019/12/01 9:00:00 AM","5,32"
"SRV005120","2019/12/01 9:30:00 AM","5,67"
"SRV005120","2019/12/01 10:00:00 AM","5,18"
"SRV005120","2019/12/01 10:30:00 AM","5,61"
"SRV005120","2019/12/01 11:00:00 AM","5,78"
"SRV005120","2019/12/01 11:30:00 AM","5,94"
"SRV005120","2019/12/01 12:00:00 PM","5,49"
"SRV005120","2019/12/01 12:30:00 PM","4,94"
"SRV005120","2019/12/01 1:00:00 PM","5,64"
"SRV005120","2019/12/01 1:30:00 PM","5,65"
"SRV005120","2019/12/01 2:00:00 PM","4,83"
"SRV005120","2019/12/01 2:30:00 PM","5,67"
"SRV005120","2019/12/01 3:00:00 PM","5,22"
"SRV005120","2019/12/01 3:30:00 PM","6,1"
"SRV005120","2019/12/01 4:00:00 PM","5,4"
"SRV005120","2019/12/01 4:30:00 PM","5,77"
"SRV005120","2019/12/01 5:00:00 PM","4,81"
"SRV005120","2019/12/01 5:30:00 PM","4,9"
"SRV005120","2019/12/01 6:00:00 PM","5,67"
"SRV005120","2019/12/01 6:30:00 PM","5,17"
"SRV005120","2019/12/01 7:00:00 PM","4,48"
"SRV005120","2019/12/01 7:30:00 PM","5,61"
"SRV005120","2019/12/01 8:00:00 PM","4,89"
"SRV005120","2019/12/01 8:30:00 PM","5,13"
"SRV005120","2019/12/01 9:00:00 PM","4,68"
"SRV005120","2019/12/01 9:30:00 PM","4,8"
"SRV005120","2019/12/01 10:00:00 PM","4,62"
"SRV005120","2019/12/01 10:30:00 PM","5,38"
"SRV005120","2019/12/01 11:00:00 PM","5,23"
"SRV005120","2019/12/01 11:30:00 PM","6,06"
"SRV005120","2019/12/02 12:00:00 AM","4,58"
"SRV005120","2019/12/02 12:30:00 AM","4,99"
"SRV005120","2019/12/02 1:00:00 AM","7,68"
"SRV005120","2019/12/02 1:30:00 AM","5,58"
"SRV005120","2019/12/02 2:00:00 AM","5,94"
"SRV005120","2019/12/02 2:30:00 AM","5,32"
"SRV005120","2019/12/02 3:00:00 AM","4,73"
"SRV005120","2019/12/02 3:30:00 AM","4,93"
"SRV005120","2019/12/02 4:00:00 AM","5,28"
"SRV005120","2019/12/02 4:30:00 AM","4,75"
"SRV005120","2019/12/02 5:00:00 AM","4,45"
"SRV005120","2019/12/02 5:30:00 AM","6,23"
"SRV005120","2019/12/02 6:00:00 AM","5,94"
"SRV005120","2019/12/02 6:30:00 AM","5,38"
"SRV005120","2019/12/02 7:00:00 AM","5,7"
"SRV005120","2019/12/02 7:30:00 AM","5,04"
"SRV005120","2019/12/02 8:00:00 AM","5,64"
"SRV005120","2019/12/02 8:30:00 AM","6,11"
"SRV005120","2019/12/02 9:00:00 AM","5,81"
"SRV005120","2019/12/02 9:30:00 AM","5,28"
"SRV005120","2019/12/02 10:00:00 AM","4,32"
"SRV005120","2019/12/02 10:30:00 AM","5,06"
"SRV005120","2019/12/02 11:00:00 AM","5,19"
"SRV005120","2019/12/02 11:30:00 AM","7,39"
"SRV005120","2019/12/02 12:00:00 PM","23,48"
"SRV005120","2019/12/02 12:30:00 PM","13,29"
"SRV005120","2019/12/02 1:00:00 PM","16,67"
"SRV005120","2019/12/02 1:30:00 PM","7,42"
"SRV005120","2019/12/02 2:00:00 PM","4,32"
"SRV005120","2019/12/02 2:30:00 PM","4,39"
"SRV005120","2019/12/02 3:00:00 PM","4,9"
"SRV005120","2019/12/02 3:30:00 PM","4,84"
"SRV005120","2019/12/02 4:00:00 PM","5,4"
"SRV005120","2019/12/02 4:30:00 PM","4,43"
"SRV005120","2019/12/02 5:00:00 PM","4,96"
"SRV005120","2019/12/02 5:30:00 PM","3,96"
"SRV005120","2019/12/02 6:00:00 PM","3,06"
"SRV005120","2019/12/02 6:30:00 PM","3,89"
"SRV005120","2019/12/02 7:00:00 PM","3,01"
"SRV005120","2019/12/02 7:30:00 PM","3,38"
"SRV005120","2019/12/02 8:00:00 PM","3,57"
"SRV005120","2019/12/02 8:30:00 PM","3,65"
"SRV005120","2019/12/02 9:00:00 PM","3,83"
"SRV005120","2019/12/02 9:30:00 PM","10,52"
"SRV005120","2019/12/02 10:00:00 PM","5,17"
"SRV005120","2019/12/02 10:30:00 PM","3,55"
"SRV005120","2019/12/02 11:00:00 PM","4,27"
"SRV005120","2019/12/02 11:30:00 PM","3,45"
"SRV005120","2019/12/03 12:00:00 AM","4,42"
"SRV005120","2019/12/03 12:30:00 AM","4,64"
"SRV005120","2019/12/03 1:00:00 AM","4,99"
"SRV005120","2019/12/03 1:30:00 AM","3,79"
"SRV005120","2019/12/03 2:00:00 AM","4,24"
"SRV005120","2019/12/03 2:30:00 AM","3,81"
"SRV005120","2019/12/03 3:00:00 AM","3,38"
"SRV005120","2019/12/03 3:30:00 AM","4,08"
"SRV005120","2019/12/03 4:00:00 AM","3,75"
"SRV005120","2019/12/03 4:30:00 AM","3,85"
"SRV005120","2019/12/03 5:00:00 AM","4,34"
"SRV005120","2019/12/03 5:30:00 AM","3,54"
"SRV005120","2019/12/03 6:00:00 AM","4,09"
"SRV005120","2019/12/03 6:30:00 AM","3,7"
"SRV005120","2019/12/03 7:00:00 AM","3,57"
"SRV005120","2019/12/03 7:30:00 AM","4,92"
"SRV005120","2019/12/03 8:00:00 AM","4,99"
"SRV005120","2019/12/03 8:30:00 AM","3,71"
"SRV005120","2019/12/03 9:00:00 AM","4,05"
"SRV005120","2019/12/03 9:30:00 AM","4,11"
"SRV005120","2019/12/03 10:00:00 AM","3,68"
"SRV005120","2019/12/03 10:30:00 AM","4,08"
