"Server","Time Stamp","Usage (%)"
"SRV005120","2019/11/30 4:00:00 PM","9,7"
"SRV005120","2019/11/30 4:30:00 PM","9,76"
"SRV005120","2019/11/30 5:00:00 PM","10,46"
"SRV005120","2019/11/30 5:30:00 PM","8,89"
"SRV005120","2019/11/30 6:00:00 PM","10,75"
"SRV005120","2019/11/30 6:30:00 PM","9,91"
"SRV005120","2019/11/30 7:00:00 PM","10,44"
"SRV005120","2019/11/30 7:30:00 PM","9,75"
"SRV005120","2019/11/30 8:00:00 PM","10,06"
"SRV005120","2019/11/30 8:30:00 PM","9,76"
"SRV005120","2019/11/30 9:00:00 PM","9,39"
"SRV005120","2019/11/30 9:30:00 PM","9,85"
"SRV005120","2019/11/30 10:00:00 PM","8,95"
"SRV005120","2019/11/30 10:30:00 PM","9,08"
"SRV005120","2019/11/30 11:00:00 PM","8,7"
"SRV005120","2019/11/30 11:30:00 PM","10,57"
"SRV005120","2019/12/01 12:00:00 AM","9,31"
"SRV005120","2019/12/01 12:30:00 AM","10,06"
"SRV005120","2019/12/01 1:00:00 AM","14,5"
"SRV005120","2019/12/01 1:30:00 AM","3,66"
"SRV005120","2019/12/01 2:00:00 AM","3,85"
"SRV005120","2019/12/01 2:30:00 AM","3,71"
"SRV005120","2019/12/01 3:00:00 AM","3,64"
"SRV005120","2019/12/01 3:30:00 AM","3,76"
"SRV005120","2019/12/01 4:00:00 AM","3,99"
"SRV005120","2019/12/01 4:30:00 AM","3,95"
"SRV005120","2019/12/01 5:00:00 AM","3,72"
"SRV005120","2019/12/01 5:30:00 AM","3,81"
"SRV005120","2019/12/01 6:00:00 AM","3,92"
"SRV005120","2019/12/01 6:30:00 AM","3,69"
"SRV005120","2019/12/01 7:00:00 AM","3,62"
"SRV005120","2019/12/01 7:30:00 AM","3,88"
"SRV005120","2019/12/01 8:00:00 AM","3,79"
"SRV005120","2019/12/01 8:30:00 AM","3,58"
"SRV005120","2019/12/01 9:00:00 AM","3,79"
"SRV005120","2019/12/01 9:30:00 AM","3,72"
"SRV005120","2019/12/01 10:00:00 AM","3,84"
"SRV005120","2019/12/01 10:30:00 AM","3,89"
"SRV005120","2019/12/01 11:00:00 AM","3,97"
"SRV005120","2019/12/01 11:30:00 AM","3,82"
"SRV005120","2019/12/01 12:00:00 PM","3,98"
"SRV005120","2019/12/01 12:30:00 PM","3,88"
"SRV005120","2019/12/01 1:00:00 PM","3,69"
"SRV005120","2019/12/01 1:30:00 PM","3,83"
"SRV005120","2019/12/01 2:00:00 PM","3,9"
"SRV005120","2019/12/01 2:30:00 PM","3,47"
"SRV005120","2019/12/01 3:00:00 PM","3,76"
"SRV005120","2019/12/01 3:30:00 PM","3,54"
"SRV005120","2019/12/01 4:00:00 PM","3,74"
"SRV005120","2019/12/01 4:30:00 PM","3,78"
"SRV005120","2019/12/01 5:00:00 PM","3,69"
"SRV005120","2019/12/01 5:30:00 PM","3,71"
"SRV005120","2019/12/01 6:00:00 PM","3,94"
"SRV005120","2019/12/01 6:30:00 PM","3,64"
"SRV005120","2019/12/01 7:00:00 PM","3,5"
"SRV005120","2019/12/01 7:30:00 PM","3,58"
"SRV005120","2019/12/01 8:00:00 PM","3,74"
"SRV005120","2019/12/01 8:30:00 PM","3,73"
"SRV005120","2019/12/01 9:00:00 PM","3,41"
"SRV005120","2019/12/01 9:30:00 PM","3,58"
"SRV005120","2019/12/01 10:00:00 PM","3,6"
"SRV005120","2019/12/01 10:30:00 PM","3,69"
"SRV005120","2019/12/01 11:00:00 PM","3,91"
"SRV005120","2019/12/01 11:30:00 PM","3,72"
"SRV005120","2019/12/02 12:00:00 AM","3,74"
"SRV005120","2019/12/02 12:30:00 AM","3,94"
"SRV005120","2019/12/02 1:00:00 AM","4,34"
"SRV005120","2019/12/02 1:30:00 AM","3,68"
"SRV005120","2019/12/02 2:00:00 AM","4"
"SRV005120","2019/12/02 2:30:00 AM","3,65"
"SRV005120","2019/12/02 3:00:00 AM","3,79"
"SRV005120","2019/12/02 3:30:00 AM","3,78"
"SRV005120","2019/12/02 4:00:00 AM","3,89"
"SRV005120","2019/12/02 4:30:00 AM","3,92"
"SRV005120","2019/12/02 5:00:00 AM","3,81"
"SRV005120","2019/12/02 5:30:00 AM","3,87"
"SRV005120","2019/12/02 6:00:00 AM","4,11"
"SRV005120","2019/12/02 6:30:00 AM","3,76"
"SRV005120","2019/12/02 7:00:00 AM","3,91"
"SRV005120","2019/12/02 7:30:00 AM","3,95"
"SRV005120","2019/12/02 8:00:00 AM","4,07"
"SRV005120","2019/12/02 8:30:00 AM","3,71"
"SRV005120","2019/12/02 9:00:00 AM","3,46"
"SRV005120","2019/12/02 9:30:00 AM","3,3"
"SRV005120","2019/12/02 10:00:00 AM","3,29"
"SRV005120","2019/12/02 10:30:00 AM","3,27"
"SRV005120","2019/12/02 11:00:00 AM","3,78"
"SRV005120","2019/12/02 11:30:00 AM","15,59"
"SRV005120","2019/12/02 12:00:00 PM","4,17"
"SRV005120","2019/12/02 12:30:00 PM","5,07"
"SRV005120","2019/12/02 1:00:00 PM","7,5"
"SRV005120","2019/12/02 1:30:00 PM","2,68"
"SRV005120","2019/12/02 2:00:00 PM","2,54"
"SRV005120","2019/12/02 2:30:00 PM","2,43"
"SRV005120","2019/12/02 3:00:00 PM","2,5"
"SRV005120","2019/12/02 3:30:00 PM","2,38"
"SRV005120","2019/12/02 4:00:00 PM","2,54"
"SRV005120","2019/12/02 4:30:00 PM","2,39"
"SRV005120","2019/12/02 5:00:00 PM","2,52"
"SRV005120","2019/12/02 5:30:00 PM","2,43"
"SRV005120","2019/12/02 6:00:00 PM","2,54"
"SRV005120","2019/12/02 6:30:00 PM","2,43"
"SRV005120","2019/12/02 7:00:00 PM","2,46"
"SRV005120","2019/12/02 7:30:00 PM","2,43"
"SRV005120","2019/12/02 8:00:00 PM","2,53"
"SRV005120","2019/12/02 8:30:00 PM","2,42"
"SRV005120","2019/12/02 9:00:00 PM","2,52"
"SRV005120","2019/12/02 9:30:00 PM","6,37"
"SRV005120","2019/12/02 10:00:00 PM","3,01"
"SRV005120","2019/12/02 10:30:00 PM","2,48"
"SRV005120","2019/12/02 11:00:00 PM","2,63"
"SRV005120","2019/12/02 11:30:00 PM","2,45"
"SRV005120","2019/12/03 12:00:00 AM","2,49"
"SRV005120","2019/12/03 12:30:00 AM","2,39"
"SRV005120","2019/12/03 1:00:00 AM","3,24"
"SRV005120","2019/12/03 1:30:00 AM","2,34"
"SRV005120","2019/12/03 2:00:00 AM","2,52"
"SRV005120","2019/12/03 2:30:00 AM","2,39"
"SRV005120","2019/12/03 3:00:00 AM","2,5"
"SRV005120","2019/12/03 3:30:00 AM","2,39"
"SRV005120","2019/12/03 4:00:00 AM","2,53"
"SRV005120","2019/12/03 4:30:00 AM","2,41"
"SRV005120","2019/12/03 5:00:00 AM","2,51"
"SRV005120","2019/12/03 5:30:00 AM","2,38"
"SRV005120","2019/12/03 6:00:00 AM","2,5"
"SRV005120","2019/12/03 6:30:00 AM","2,4"
"SRV005120","2019/12/03 7:00:00 AM","2,5"
"SRV005120","2019/12/03 7:30:00 AM","2,5"
"SRV005120","2019/12/03 8:00:00 AM","2,49"
"SRV005120","2019/12/03 8:30:00 AM","2,31"
"SRV005120","2019/12/03 9:00:00 AM","2,49"
"SRV005120","2019/12/03 9:30:00 AM","2,39"
"SRV005120","2019/12/03 10:00:00 AM","2,48"
"SRV005120","2019/12/03 10:30:00 AM","2,42"
