"Server","Time Stamp","Usage (%)"
"SRV005247","2019/12/02 7:00:00 PM","13,49"
"SRV005247","2019/12/02 7:30:00 PM","13,86"
"SRV005247","2019/12/02 8:00:00 PM","15,62"
"SRV005247","2019/12/02 8:30:00 PM","12,2"
"SRV005247","2019/12/02 9:00:00 PM","11,91"
"SRV005247","2019/12/02 9:30:00 PM","12,58"
"SRV005247","2019/12/02 10:00:00 PM","12,9"
"SRV005247","2019/12/02 10:30:00 PM","11,73"
"SRV005247","2019/12/02 11:00:00 PM","12,04"
"SRV005247","2019/12/02 11:30:00 PM","13,47"
"SRV005247","2019/12/03 12:00:00 AM","12,84"
"SRV005247","2019/12/03 12:30:00 AM","13,61"
"SRV005247","2019/12/03 1:00:00 AM","13,51"
"SRV005247","2019/12/03 1:30:00 AM","11,5"
"SRV005247","2019/12/03 2:00:00 AM","11,65"
"SRV005247","2019/12/03 2:30:00 AM","11,2"
"SRV005247","2019/12/03 3:00:00 AM","11,37"
"SRV005247","2019/12/03 3:30:00 AM","15,23"
"SRV005247","2019/12/03 4:00:00 AM","13,12"
"SRV005247","2019/12/03 4:30:00 AM","11,27"
"SRV005247","2019/12/03 5:00:00 AM","12,06"
"SRV005247","2019/12/03 5:30:00 AM","12,07"
"SRV005247","2019/12/03 6:00:00 AM","12,5"
"SRV005247","2019/12/03 6:30:00 AM","14,27"
"SRV005247","2019/12/03 7:00:00 AM","15,2"
"SRV005247","2019/12/03 7:30:00 AM","14,9"
"SRV005247","2019/12/03 8:00:00 AM","13,37"
"SRV005247","2019/12/03 8:30:00 AM","13,23"
"SRV005247","2019/12/03 9:00:00 AM","15,61"
"SRV005247","2019/12/03 9:30:00 AM","11,65"
"SRV005247","2019/12/03 10:00:00 AM","11,91"
"SRV005247","2019/12/03 10:30:00 AM","13,31"
