"Server","Time Stamp","Usage (%)"
"SRV005247","2019/12/01 2:30:00 AM","8,8"
"SRV005247","2019/12/01 3:00:00 AM","8,84"
"SRV005247","2019/12/01 3:30:00 AM","8,5"
"SRV005247","2019/12/01 4:00:00 AM","8,68"
"SRV005247","2019/12/01 4:30:00 AM","8,77"
"SRV005247","2019/12/01 5:00:00 AM","9,04"
"SRV005247","2019/12/01 5:30:00 AM","8,77"
"SRV005247","2019/12/01 6:00:00 AM","8,41"
"SRV005247","2019/12/01 6:30:00 AM","8,8"
"SRV005247","2019/12/01 7:00:00 AM","8,98"
"SRV005247","2019/12/01 7:30:00 AM","8,88"
"SRV005247","2019/12/01 8:00:00 AM","9,44"
"SRV005247","2019/12/01 8:30:00 AM","9,17"
"SRV005247","2019/12/01 9:00:00 AM","9,93"
"SRV005247","2019/12/01 9:30:00 AM","9,34"
"SRV005247","2019/12/01 10:00:00 AM","9,27"
"SRV005247","2019/12/01 10:30:00 AM","9,17"
"SRV005247","2019/12/01 11:00:00 AM","8,51"
"SRV005247","2019/12/01 11:30:00 AM","9,2"
"SRV005247","2019/12/01 12:00:00 PM","9,17"
"SRV005247","2019/12/01 12:30:00 PM","8,84"
"SRV005247","2019/12/01 1:00:00 PM","9,02"
"SRV005247","2019/12/01 1:30:00 PM","8,29"
"SRV005247","2019/12/01 2:00:00 PM","9,07"
"SRV005247","2019/12/01 2:30:00 PM","8,94"
"SRV005247","2019/12/01 3:00:00 PM","9,12"
"SRV005247","2019/12/01 3:30:00 PM","8,53"
"SRV005247","2019/12/01 4:00:00 PM","8,84"
"SRV005247","2019/12/01 4:30:00 PM","8,88"
"SRV005247","2019/12/01 5:00:00 PM","9,01"
"SRV005247","2019/12/01 5:30:00 PM","8,87"
"SRV005247","2019/12/01 6:00:00 PM","8,61"
"SRV005247","2019/12/01 6:30:00 PM","8,99"
"SRV005247","2019/12/01 7:00:00 PM","9,06"
"SRV005247","2019/12/01 7:30:00 PM","8,84"
"SRV005247","2019/12/01 8:00:00 PM","8,95"
"SRV005247","2019/12/01 8:30:00 PM","8,28"
"SRV005247","2019/12/01 9:00:00 PM","8,98"
"SRV005247","2019/12/01 9:30:00 PM","8,94"
"SRV005247","2019/12/01 10:00:00 PM","9,12"
"SRV005247","2019/12/01 10:30:00 PM","8,86"
"SRV005247","2019/12/01 11:00:00 PM","8,61"
"SRV005247","2019/12/01 11:30:00 PM","8,85"
"SRV005247","2019/12/02 12:00:00 AM","9,46"
"SRV005247","2019/12/02 12:30:00 AM","8,85"
"SRV005247","2019/12/02 1:00:00 AM","9,36"
"SRV005247","2019/12/02 1:30:00 AM","8,35"
"SRV005247","2019/12/02 2:00:00 AM","9,08"
"SRV005247","2019/12/02 2:30:00 AM","8,87"
"SRV005247","2019/12/02 3:00:00 AM","9,16"
"SRV005247","2019/12/02 3:30:00 AM","8,78"
"SRV005247","2019/12/02 4:00:00 AM","9,24"
"SRV005247","2019/12/02 4:30:00 AM","8,88"
"SRV005247","2019/12/02 5:00:00 AM","9,03"
"SRV005247","2019/12/02 5:30:00 AM","8,84"
"SRV005247","2019/12/02 6:00:00 AM","8,57"
"SRV005247","2019/12/02 6:30:00 AM","8,86"
"SRV005247","2019/12/02 7:00:00 AM","9,11"
"SRV005247","2019/12/02 7:30:00 AM","9,13"
"SRV005247","2019/12/02 8:00:00 AM","10,08"
"SRV005247","2019/12/02 8:30:00 AM","8,66"
"SRV005247","2019/12/02 9:00:00 AM","9,44"
"SRV005247","2019/12/02 9:30:00 AM","9,4"
"SRV005247","2019/12/02 10:00:00 AM","9,32"
"SRV005247","2019/12/02 10:30:00 AM","9,15"
"SRV005247","2019/12/02 11:00:00 AM","9,27"
"SRV005247","2019/12/02 11:30:00 AM","9,83"
"SRV005247","2019/12/02 12:00:00 PM","9,77"
"SRV005247","2019/12/02 12:30:00 PM","11,68"
"SRV005247","2019/12/02 1:00:00 PM","10,79"
"SRV005247","2019/12/02 1:30:00 PM","10,13"
"SRV005247","2019/12/02 2:00:00 PM","14,92"
"SRV005247","2019/12/02 2:30:00 PM","12,29"
"SRV005247","2019/12/02 3:00:00 PM","12,55"
"SRV005247","2019/12/02 3:30:00 PM","11,54"
"SRV005247","2019/12/02 4:00:00 PM","10,08"
"SRV005247","2019/12/02 4:30:00 PM","12,09"
"SRV005247","2019/12/02 5:00:00 PM","22,62"
"SRV005247","2019/12/02 5:30:00 PM","35,62"
"SRV005247","2019/12/02 6:00:00 PM","52,67"
"SRV005247","2019/12/02 6:30:00 PM","32,91"
"SRV005247","2019/12/02 7:00:00 PM","33,07"
"SRV005247","2019/12/02 7:30:00 PM","32,92"
"SRV005247","2019/12/02 8:00:00 PM","15,94"
"SRV005247","2019/12/02 8:30:00 PM","12,22"
"SRV005247","2019/12/02 9:00:00 PM","10,72"
"SRV005247","2019/12/02 9:30:00 PM","11,77"
"SRV005247","2019/12/02 10:00:00 PM","12,01"
"SRV005247","2019/12/02 10:30:00 PM","12,15"
"SRV005247","2019/12/02 11:00:00 PM","12,03"
"SRV005247","2019/12/02 11:30:00 PM","12,66"
"SRV005247","2019/12/03 12:00:00 AM","10,71"
"SRV005247","2019/12/03 12:30:00 AM","12,09"
"SRV005247","2019/12/03 1:00:00 AM","9,23"
"SRV005247","2019/12/03 1:30:00 AM","8,69"
"SRV005247","2019/12/03 2:00:00 AM","9,15"
"SRV005247","2019/12/03 2:30:00 AM","8,85"
"SRV005247","2019/12/03 3:00:00 AM","9,03"
"SRV005247","2019/12/03 3:30:00 AM","8,67"
"SRV005247","2019/12/03 4:00:00 AM","9,1"
"SRV005247","2019/12/03 4:30:00 AM","8,95"
"SRV005247","2019/12/03 5:00:00 AM","9,12"
"SRV005247","2019/12/03 5:30:00 AM","8,95"
"SRV005247","2019/12/03 6:00:00 AM","8,51"
"SRV005247","2019/12/03 6:30:00 AM","17,78"
"SRV005247","2019/12/03 7:00:00 AM","29,78"
"SRV005247","2019/12/03 7:30:00 AM","15,79"
"SRV005247","2019/12/03 8:00:00 AM","9,4"
"SRV005247","2019/12/03 8:30:00 AM","8,97"
"SRV005247","2019/12/03 9:00:00 AM","10,67"
"SRV005247","2019/12/03 9:30:00 AM","9,49"
"SRV005247","2019/12/03 10:00:00 AM","9,57"
"SRV005247","2019/12/03 10:30:00 AM","10,86"
