"Server","Time Stamp","Usage (%)"
"SRV005119","2019/12/01 3:00:00 AM","3,17"
"SRV005119","2019/12/01 3:30:00 AM","3,08"
"SRV005119","2019/12/01 4:00:00 AM","3,05"
"SRV005119","2019/12/01 4:30:00 AM","3,09"
"SRV005119","2019/12/01 5:00:00 AM","3,18"
"SRV005119","2019/12/01 5:30:00 AM","3,06"
"SRV005119","2019/12/01 6:00:00 AM","3,06"
"SRV005119","2019/12/01 6:30:00 AM","3,05"
"SRV005119","2019/12/01 7:00:00 AM","3,19"
"SRV005119","2019/12/01 7:30:00 AM","2,98"
"SRV005119","2019/12/01 8:00:00 AM","5,42"
"SRV005119","2019/12/01 8:30:00 AM","5,26"
"SRV005119","2019/12/01 9:00:00 AM","5,15"
"SRV005119","2019/12/01 9:30:00 AM","4,76"
"SRV005119","2019/12/01 10:00:00 AM","6,13"
"SRV005119","2019/12/01 10:30:00 AM","4,7"
"SRV005119","2019/12/01 11:00:00 AM","5,25"
"SRV005119","2019/12/01 11:30:00 AM","5,22"
"SRV005119","2019/12/01 12:00:00 PM","5,31"
"SRV005119","2019/12/01 12:30:00 PM","5,18"
"SRV005119","2019/12/01 1:00:00 PM","5,24"
"SRV005119","2019/12/01 1:30:00 PM","4,68"
"SRV005119","2019/12/01 2:00:00 PM","5,68"
"SRV005119","2019/12/01 2:30:00 PM","5,29"
"SRV005119","2019/12/01 3:00:00 PM","5,83"
"SRV005119","2019/12/01 3:30:00 PM","5,16"
"SRV005119","2019/12/01 4:00:00 PM","5,72"
"SRV005119","2019/12/01 4:30:00 PM","5,28"
"SRV005119","2019/12/01 5:00:00 PM","5,07"
"SRV005119","2019/12/01 5:30:00 PM","5,42"
"SRV005119","2019/12/01 6:00:00 PM","5,42"
"SRV005119","2019/12/01 6:30:00 PM","6,12"
"SRV005119","2019/12/01 7:00:00 PM","4,36"
"SRV005119","2019/12/01 7:30:00 PM","3,97"
"SRV005119","2019/12/01 8:00:00 PM","4,06"
"SRV005119","2019/12/01 8:30:00 PM","3,82"
"SRV005119","2019/12/01 9:00:00 PM","4,4"
"SRV005119","2019/12/01 9:30:00 PM","4,44"
"SRV005119","2019/12/01 10:00:00 PM","4,05"
"SRV005119","2019/12/01 10:30:00 PM","3,96"
"SRV005119","2019/12/01 11:00:00 PM","4,11"
"SRV005119","2019/12/01 11:30:00 PM","4,05"
"SRV005119","2019/12/02 12:00:00 AM","3,93"
"SRV005119","2019/12/02 12:30:00 AM","4"
"SRV005119","2019/12/02 1:00:00 AM","4,64"
"SRV005119","2019/12/02 1:30:00 AM","3,82"
"SRV005119","2019/12/02 2:00:00 AM","4,01"
"SRV005119","2019/12/02 2:30:00 AM","3,97"
"SRV005119","2019/12/02 3:00:00 AM","4,04"
"SRV005119","2019/12/02 3:30:00 AM","3,88"
"SRV005119","2019/12/02 4:00:00 AM","4,01"
"SRV005119","2019/12/02 4:30:00 AM","3,97"
"SRV005119","2019/12/02 5:00:00 AM","5,12"
"SRV005119","2019/12/02 5:30:00 AM","5,22"
"SRV005119","2019/12/02 6:00:00 AM","5,82"
"SRV005119","2019/12/02 6:30:00 AM","5,19"
"SRV005119","2019/12/02 7:00:00 AM","7,79"
"SRV005119","2019/12/02 7:30:00 AM","7,84"
"SRV005119","2019/12/02 8:00:00 AM","12,7"
"SRV005119","2019/12/02 8:30:00 AM","16,16"
"SRV005119","2019/12/02 9:00:00 AM","17,67"
"SRV005119","2019/12/02 9:30:00 AM","20,92"
"SRV005119","2019/12/02 10:00:00 AM","16,7"
"SRV005119","2019/12/02 10:30:00 AM","21,54"
"SRV005119","2019/12/02 11:00:00 AM","20,14"
"SRV005119","2019/12/02 11:30:00 AM","21,43"
"SRV005119","2019/12/02 12:00:00 PM","16,63"
"SRV005119","2019/12/02 12:30:00 PM","15,88"
"SRV005119","2019/12/02 1:00:00 PM","18,77"
"SRV005119","2019/12/02 1:30:00 PM","18,87"
"SRV005119","2019/12/02 2:00:00 PM","19,18"
"SRV005119","2019/12/02 2:30:00 PM","20,99"
"SRV005119","2019/12/02 3:00:00 PM","23,45"
"SRV005119","2019/12/02 3:30:00 PM","17,06"
"SRV005119","2019/12/02 4:00:00 PM","28,32"
"SRV005119","2019/12/02 4:30:00 PM","16,67"
"SRV005119","2019/12/02 5:00:00 PM","17,25"
"SRV005119","2019/12/02 5:30:00 PM","15,41"
"SRV005119","2019/12/02 6:00:00 PM","15,14"
"SRV005119","2019/12/02 6:30:00 PM","18,67"
"SRV005119","2019/12/02 7:00:00 PM","14,11"
"SRV005119","2019/12/02 7:30:00 PM","13,31"
"SRV005119","2019/12/02 8:00:00 PM","24,8"
"SRV005119","2019/12/02 8:30:00 PM","21,57"
"SRV005119","2019/12/02 9:00:00 PM","12,3"
"SRV005119","2019/12/02 9:30:00 PM","19,67"
"SRV005119","2019/12/02 10:00:00 PM","15,6"
"SRV005119","2019/12/02 10:30:00 PM","5,29"
"SRV005119","2019/12/02 11:00:00 PM","8,1"
"SRV005119","2019/12/02 11:30:00 PM","6,03"
"SRV005119","2019/12/03 12:00:00 AM","8,01"
"SRV005119","2019/12/03 12:30:00 AM","5,29"
"SRV005119","2019/12/03 1:00:00 AM","5,47"
"SRV005119","2019/12/03 1:30:00 AM","3,88"
"SRV005119","2019/12/03 2:00:00 AM","3,96"
"SRV005119","2019/12/03 2:30:00 AM","3,87"
"SRV005119","2019/12/03 3:00:00 AM","3,77"
"SRV005119","2019/12/03 3:30:00 AM","3,89"
"SRV005119","2019/12/03 4:00:00 AM","3,95"
"SRV005119","2019/12/03 4:30:00 AM","3,89"
"SRV005119","2019/12/03 5:00:00 AM","5,32"
"SRV005119","2019/12/03 5:30:00 AM","5,85"
"SRV005119","2019/12/03 6:00:00 AM","5,64"
"SRV005119","2019/12/03 6:30:00 AM","6,21"
"SRV005119","2019/12/03 7:00:00 AM","8,07"
"SRV005119","2019/12/03 7:30:00 AM","10,93"
"SRV005119","2019/12/03 8:00:00 AM","16,35"
"SRV005119","2019/12/03 8:30:00 AM","26,31"
"SRV005119","2019/12/03 9:00:00 AM","19,43"
"SRV005119","2019/12/03 9:30:00 AM","26,34"
"SRV005119","2019/12/03 10:00:00 AM","25,93"
"SRV005119","2019/12/03 10:30:00 AM","33,19"
